STATION,DATE,LATITUDE,LONGITUDE,temperature,wind_speed
1001099999,2025-02-14T12:00:00,70.9333333,-8.6666667,-3.6,2.0
1001099999,2025-02-14T15:00:00,70.9333333,-8.6666667,-3.6,4.0
1001099999,2025-02-14T18:00:00,70.9333333,-8.6666667,-3.2,2.8
1001099999,2025-02-14T21:00:00,70.9333333,-8.6666667,-2.9,3.6
1001099999,2025-02-15T00:00:00,70.9333333,-8.6666667,-2.5,1.6
1001099999,2025-02-15T03:00:00,70.9333333,-8.6666667,-1.7,6.6
1001099999,2025-02-15T06:00:00,70.9333333,-8.6666667,-2.7,1.0
1001099999,2025-02-15T09:00:00,70.9333333,-8.6666667,-4.3,2.0
1001099999,2025-02-15T12:00:00,70.9333333,-8.6666667,-4.0,0.0
1001099999,2025-02-15T15:00:00,70.9333333,-8.6666667,-4.8,2.0
1001099999,2025-02-15T18:00:00,70.9333333,-8.6666667,-4.7,1.6
1001099999,2025-02-15T21:00:00,70.9333333,-8.6666667,-3.5,3.8
1001099999,2025-02-16T00:00:00,70.9333333,-8.6666667,-3.5,5.4
1001099999,2025-02-16T03:00:00,70.9333333,-8.6666667,-4.2,6.9
1001099999,2025-02-16T06:00:00,70.9333333,-8.6666667,-4.2,4.0
1001099999,2025-02-16T09:00:00,70.9333333,-8.6666667,-4.4,5.0
1001099999,2025-02-16T12:00:00,70.9333333,-8.6666667,-3.6,8.0
1001099999,2025-02-16T15:00:00,70.9333333,-8.6666667,-2.9,6.0
1001099999,2025-02-16T18:00:00,70.9333333,-8.6666667,-3.2,5.6
1001099999,2025-02-16T21:00:00,70.9333333,-8.6666667,-3.5,4.7
1001099999,2025-02-17T00:00:00,70.9333333,-8.6666667,-3.7,9.6
1001099999,2025-02-17T03:00:00,70.9333333,-8.6666667,-3.7,7.0
1001099999,2025-02-17T06:00:00,70.9333333,-8.6666667,-3.7,8.0
1001099999,2025-02-17T09:00:00,70.9333333,-8.6666667,-3.6,7.0
1001099999,2025-02-17T12:00:00,70.9333333,-8.6666667,-3.6,6.0
1001099999,2025-02-17T15:00:00,70.9333333,-8.6666667,-3.4,5.0
1001099999,2025-02-17T18:00:00,70.9333333,-8.6666667,-3.5,0.2
1001099999,2025-02-17T21:00:00,70.9333333,-8.6666667,-3.5,2.0
1001099999,2025-02-18T00:00:00,70.9333333,-8.6666667,-4.5,3.1
1001099999,2025-02-18T03:00:00,70.9333333,-8.6666667,-4.4,2.0
1001099999,2025-02-18T06:00:00,70.9333333,-8.6666667,-4.6,2.0
1001099999,2025-02-18T09:00:00,70.9333333,-8.6666667,-5.6,2.0
1001099999,2025-02-18T12:00:00,70.9333333,-8.6666667,-5.6,1.0
1001099999,2025-02-18T15:00:00,70.9333333,-8.6666667,-4.7,3.0
1001099999,2025-02-18T18:00:00,70.9333333,-8.6666667,-5.4,1.8
1001099999,2025-02-18T21:00:00,70.9333333,-8.6666667,-4.7,1.2
1001099999,2025-02-19T00:00:00,70.9333333,-8.6666667,-3.9,0.0
1001099999,2025-02-19T03:00:00,70.9333333,-8.6666667,-2.2,1.4
1001099999,2025-02-19T06:00:00,70.9333333,-8.6666667,-1.6,2.0
1001099999,2025-02-19T07:00:00,70.9333333,-8.6666667,-1.5,1.9
1001099999,2025-02-19T08:00:00,70.9333333,-8.6666667,999.9,999.9
1001099999,2025-02-19T09:00:00,70.9333333,-8.6666667,-1.0,1.9
1001099999,2025-02-19T12:00:00,70.9333333,-8.6666667,0.1,2.8
1001099999,2025-02-19T15:00:00,70.9333333,-8.6666667,1.0,4.7
1001099999,2025-02-19T18:00:00,70.9333333,-8.6666667,0.7,4.2
1001099999,2025-02-19T21:00:00,70.9333333,-8.6666667,0.5,5.2
1001099999,2025-02-20T00:00:00,70.9333333,-8.6666667,0.5,5.2
1001099999,2025-02-20T03:00:00,70.9333333,-8.6666667,1.0,6.4
1001099999,2025-02-20T06:00:00,70.9333333,-8.6666667,1.1,5.7
1001099999,2025-02-20T08:00:00,70.9333333,-8.6666667,999.9,999.9
1001099999,2025-02-20T09:00:00,70.9333333,-8.6666667,1.1,3.2
1001099999,2025-02-20T12:00:00,70.9333333,-8.6666667,1.5,5.6
1001099999,2025-02-20T15:00:00,70.9333333,-8.6666667,1.2,5.6
1001099999,2025-02-21T00:00:00,70.9333333,-8.6666667,1.5,5.2
1001099999,2025-02-21T03:00:00,70.9333333,-8.6666667,2.2,7.1
1001099999,2025-02-21T06:00:00,70.9333333,-8.6666667,2.2,6.3
1001099999,2025-02-21T09:00:00,70.9333333,-8.6666667,1.8,6.0
1001099999,2025-02-21T12:00:00,70.9333333,-8.6666667,1.1,2.0
1001099999,2025-02-21T15:00:00,70.9333333,-8.6666667,1.0,5.0
1001099999,2025-02-21T18:00:00,70.9333333,-8.6666667,0.7,3.5
1001099999,2025-02-21T21:00:00,70.9333333,-8.6666667,1.5,2.0
1001099999,2025-02-22T00:00:00,70.9333333,-8.6666667,2.2,6.4
1001099999,2025-02-22T03:00:00,70.9333333,-8.6666667,3.1,8.2
1001099999,2025-02-22T06:00:00,70.9333333,-8.6666667,2.4,8.0
1001099999,2025-02-22T09:00:00,70.9333333,-8.6666667,1.5,8.0
1001099999,2025-02-22T12:00:00,70.9333333,-8.6666667,1.9,10.0
1001099999,2025-02-22T15:00:00,70.9333333,-8.6666667,2.1,8.0
1001099999,2025-02-22T18:00:00,70.9333333,-8.6666667,1.5,4.7
1001099999,2025-02-22T21:00:00,70.9333333,-8.6666667,0.8,4.0
1001099999,2025-02-23T00:00:00,70.9333333,-8.6666667,-0.5,5.2
1001099999,2025-02-23T03:00:00,70.9333333,-8.6666667,0.1,5.0
1001099999,2025-02-23T06:00:00,70.9333333,-8.6666667,0.4,8.0
1001099999,2025-02-23T09:00:00,70.9333333,-8.6666667,-0.8,8.0
1001099999,2025-02-23T12:00:00,70.9333333,-8.6666667,-0.4,3.0
1001099999,2025-02-23T15:00:00,70.9333333,-8.6666667,-0.9,3.0
1001099999,2025-02-23T18:00:00,70.9333333,-8.6666667,-1.2,4.3
1001099999,2025-02-23T21:00:00,70.9333333,-8.6666667,-1.2,2.0
1001099999,2025-02-24T00:00:00,70.9333333,-8.6666667,1.3,6.0
1001099999,2025-02-24T03:00:00,70.9333333,-8.6666667,2.6,8.9
1001099999,2025-02-24T06:00:00,70.9333333,-8.6666667,2.2,5.1
1001099999,2025-02-24T09:00:00,70.9333333,-8.6666667,2.2,5.0
1001099999,2025-02-24T12:00:00,70.9333333,-8.6666667,2.4,3.0
1001099999,2025-02-24T15:00:00,70.9333333,-8.6666667,1.9,1.0
1001099999,2025-02-24T18:00:00,70.9333333,-8.6666667,1.5,1.2
1001099999,2025-02-24T21:00:00,70.9333333,-8.6666667,1.7,0.5
1001099999,2025-02-25T00:00:00,70.9333333,-8.6666667,3.1,4.6
1001099999,2025-02-25T03:00:00,70.9333333,-8.6666667,2.5,1.6
1001099999,2025-02-25T06:00:00,70.9333333,-8.6666667,1.9,2.0
1001099999,2025-02-25T09:00:00,70.9333333,-8.6666667,1.4,6.0
1001099999,2025-02-25T12:00:00,70.9333333,-8.6666667,0.5,8.0
1001099999,2025-02-25T15:00:00,70.9333333,-8.6666667,-1.2,8.0
1001099999,2025-02-25T18:00:00,70.9333333,-8.6666667,-2.3,14.0
1001099999,2025-02-25T21:00:00,70.9333333,-8.6666667,-2.7,20.3
1001099999,2025-02-26T00:00:00,70.9333333,-8.6666667,-2.4,14.5
1001099999,2025-02-26T03:00:00,70.9333333,-8.6666667,-2.0,7.9
1001099999,2025-02-26T06:00:00,70.9333333,-8.6666667,-2.0,7.0
1001099999,2025-02-26T09:00:00,70.9333333,-8.6666667,-2.8,20.0
1001099999,2025-02-26T12:00:00,70.9333333,-8.6666667,-2.7,18.0
1001099999,2025-02-26T15:00:00,70.9333333,-8.6666667,-2.3,8.0
1001099999,2025-02-26T18:00:00,70.9333333,-8.6666667,-1.5,9.0
1001099999,2025-02-26T21:00:00,70.9333333,-8.6666667,-1.5,8.6
1001099999,2025-02-27T00:00:00,70.9333333,-8.6666667,-2.5,8.8
1001099999,2025-02-27T03:00:00,70.9333333,-8.6666667,-2.9,1.4
1001099999,2025-02-27T06:00:00,70.9333333,-8.6666667,-2.9,5.0
1001099999,2025-02-27T09:00:00,70.9333333,-8.6666667,-2.5,4.0
1001099999,2025-02-27T12:00:00,70.9333333,-8.6666667,-2.6,10.0
1001099999,2025-02-27T15:00:00,70.9333333,-8.6666667,-2.0,10.0
1001099999,2025-02-27T18:00:00,70.9333333,-8.6666667,-1.5,7.5
1001099999,2025-02-27T21:00:00,70.9333333,-8.6666667,-1.0,3.0
1001099999,2025-02-28T00:00:00,70.9333333,-8.6666667,-1.2,4.8
1001099999,2025-02-28T03:00:00,70.9333333,-8.6666667,-2.4,6.6
1001099999,2025-02-28T06:00:00,70.9333333,-8.6666667,-3.2,1.0
1001099999,2025-02-28T09:00:00,70.9333333,-8.6666667,-3.5,1.0
1001099999,2025-02-28T21:00:00,70.9333333,-8.6666667,0.2,9.9
1001099999,2025-03-01T00:00:00,70.9333333,-8.6666667,0.5,9.4
1001099999,2025-03-01T03:00:00,70.9333333,-8.6666667,0.2,2.9
1001099999,2025-03-01T06:00:00,70.9333333,-8.6666667,0.0,1.0
1001099999,2025-03-01T09:00:00,70.9333333,-8.6666667,0.2,2.0
1001099999,2025-03-01T12:00:00,70.9333333,-8.6666667,0.4,17.0
1001099999,2025-03-01T15:00:00,70.9333333,-8.6666667,-1.2,11.0
1001099999,2025-03-01T18:00:00,70.9333333,-8.6666667,-1.5,7.1
1001099999,2025-03-01T21:00:00,70.9333333,-8.6666667,-1.9,15.1
1001099999,2025-03-02T00:00:00,70.9333333,-8.6666667,-2.0,9.0
1001099999,2025-03-02T03:00:00,70.9333333,-8.6666667,-2.0,9.9
1001099999,2025-03-02T06:00:00,70.9333333,-8.6666667,-0.4,2.0
1001099999,2025-03-02T09:00:00,70.9333333,-8.6666667,-0.4,1.0
1001099999,2025-03-02T12:00:00,70.9333333,-8.6666667,-0.8,5.0
1001099999,2025-03-02T15:00:00,70.9333333,-8.6666667,-1.5,6.0
1001099999,2025-03-02T18:00:00,70.9333333,-8.6666667,-1.2,3.7
1001099999,2025-03-02T21:00:00,70.9333333,-8.6666667,-1.0,0.6
1001099999,2025-03-03T00:00:00,70.9333333,-8.6666667,0.1,5.6
1001099999,2025-03-03T03:00:00,70.9333333,-8.6666667,-3.0,1.5
1001099999,2025-03-03T06:00:00,70.9333333,-8.6666667,-2.5,2.0
1001099999,2025-03-03T09:00:00,70.9333333,-8.6666667,-0.8,8.0
1001099999,2025-03-03T12:00:00,70.9333333,-8.6666667,-1.3,11.0
1001099999,2025-03-03T15:00:00,70.9333333,-8.6666667,-2.3,10.0
1001099999,2025-03-03T18:00:00,70.9333333,-8.6666667,-1.7,7.8
1001099999,2025-03-03T21:00:00,70.9333333,-8.6666667,-2.0,9.3
1001099999,2025-03-04T00:00:00,70.9333333,-8.6666667,-1.5,7.2
1001099999,2025-03-04T03:00:00,70.9333333,-8.6666667,-1.0,8.4
1001099999,2025-03-04T06:00:00,70.9333333,-8.6666667,-2.9,1.0
1001099999,2025-03-04T09:00:00,70.9333333,-8.6666667,-0.1,5.0
1001099999,2025-03-04T12:00:00,70.9333333,-8.6666667,-0.1,9.0
1001099999,2025-03-04T15:00:00,70.9333333,-8.6666667,0.8,12.0
1001099999,2025-03-04T18:00:00,70.9333333,-8.6666667,1.1,13.2
1001099999,2025-03-04T21:00:00,70.9333333,-8.6666667,1.2,10.9
1001099999,2025-03-05T00:00:00,70.9333333,-8.6666667,1.2,16.0
1001099999,2025-03-05T03:00:00,70.9333333,-8.6666667,0.7,15.6
1001099999,2025-03-05T06:00:00,70.9333333,-8.6666667,0.2,8.0
1001099999,2025-03-05T09:00:00,70.9333333,-8.6666667,0.5,12.0
1001099999,2025-03-05T12:00:00,70.9333333,-8.6666667,0.7,9.0
1001099999,2025-03-05T15:00:00,70.9333333,-8.6666667,0.3,12.0
1001099999,2025-03-05T18:00:00,70.9333333,-8.6666667,-0.4,8.7
1001099999,2025-03-05T21:00:00,70.9333333,-8.6666667,-1.2,8.1
1001099999,2025-03-06T00:00:00,70.9333333,-8.6666667,-1.2,9.7
1001099999,2025-03-06T03:00:00,70.9333333,-8.6666667,-1.4,7.0
1001099999,2025-03-06T06:00:00,70.9333333,-8.6666667,-2.0,3.0
1001099999,2025-03-06T09:00:00,70.9333333,-8.6666667,-1.8,9.0
1001099999,2025-03-06T12:00:00,70.9333333,-8.6666667,-1.3,6.0
1001099999,2025-03-06T15:00:00,70.9333333,-8.6666667,-1.4,4.0
1001099999,2025-03-06T18:00:00,70.9333333,-8.6666667,-2.0,5.2
1001099999,2025-03-06T21:00:00,70.9333333,-8.6666667,-2.5,2.0
1001099999,2025-03-07T00:00:00,70.9333333,-8.6666667,-3.2,6.5
1001099999,2025-03-07T03:00:00,70.9333333,-8.6666667,-3.7,8.6
1001099999,2025-03-07T06:00:00,70.9333333,-8.6666667,-4.3,7.0
1001099999,2025-03-07T08:00:00,70.9333333,-8.6666667,-4.7,7.0
1001099999,2025-03-07T09:00:00,70.9333333,-8.6666667,-4.9,6.9
1001099999,2025-03-07T12:00:00,70.9333333,-8.6666667,-5.0,6.1
1001099999,2025-03-07T15:00:00,70.9333333,-8.6666667,-4.3,6.0
1001099999,2025-03-07T18:00:00,70.9333333,-8.6666667,-3.7,4.1
1001099999,2025-03-07T21:00:00,70.9333333,-8.6666667,-3.5,3.7
1001099999,2025-03-08T00:00:00,70.9333333,-8.6666667,-3.5,6.2
1001099999,2025-03-08T03:00:00,70.9333333,-8.6666667,-3.4,6.2
1001099999,2025-03-08T06:00:00,70.9333333,-8.6666667,-4.0,4.0
1001099999,2025-03-08T09:00:00,70.9333333,-8.6666667,-3.3,5.0
1001099999,2025-03-08T12:00:00,70.9333333,-8.6666667,-3.3,6.0
1001099999,2025-03-08T15:00:00,70.9333333,-8.6666667,-4.3,7.0
1001099999,2025-03-08T18:00:00,70.9333333,-8.6666667,-5.0,8.0
1001099999,2025-03-08T21:00:00,70.9333333,-8.6666667,-5.7,7.0
1001099999,2025-03-09T00:00:00,70.9333333,-8.6666667,-7.0,3.9
1001099999,2025-03-09T03:00:00,70.9333333,-8.6666667,-5.2,4.0
1001099999,2025-03-09T06:00:00,70.9333333,-8.6666667,-4.4,8.0
1001099999,2025-03-09T09:00:00,70.9333333,-8.6666667,-4.8,8.0
1001099999,2025-03-09T12:00:00,70.9333333,-8.6666667,-4.4,3.0
1001099999,2025-03-09T15:00:00,70.9333333,-8.6666667,-5.1,5.0
1001099999,2025-03-09T18:00:00,70.9333333,-8.6666667,-6.7,4.6
1001099999,2025-03-09T21:00:00,70.9333333,-8.6666667,-7.2,3.9
1001099999,2025-03-10T00:00:00,70.9333333,-8.6666667,-7.9,4.9
1001099999,2025-03-10T03:00:00,70.9333333,-8.6666667,-8.2,1.9
1001099999,2025-03-10T06:00:00,70.9333333,-8.6666667,-6.9,2.0
1001099999,2025-03-10T09:00:00,70.9333333,-8.6666667,-4.5,1.0
1001099999,2025-03-10T12:00:00,70.9333333,-8.6666667,-2.5,7.0
1001099999,2025-03-10T15:00:00,70.9333333,-8.6666667,-2.1,7.0
1001099999,2025-03-10T18:00:00,70.9333333,-8.6666667,-1.9,6.9
1001099999,2025-03-10T21:00:00,70.9333333,-8.6666667,-3.5,11.1
1001099999,2025-03-11T00:00:00,70.9333333,-8.6666667,-5.7,11.9
1001099999,2025-03-11T03:00:00,70.9333333,-8.6666667,-7.4,14.0
1001099999,2025-03-11T06:00:00,70.9333333,-8.6666667,-8.2,12.0
1001099999,2025-03-11T09:00:00,70.9333333,-8.6666667,-8.0,12.0
1001099999,2025-03-11T10:00:00,70.9333333,-8.6666667,-7.4,12.9
1001099999,2025-03-11T12:00:00,70.9333333,-8.6666667,-6.3,13.0
1001099999,2025-03-11T15:00:00,70.9333333,-8.6666667,-3.7,9.0
1001099999,2025-03-11T18:00:00,70.9333333,-8.6666667,-3.7,7.8
1001099999,2025-03-11T21:00:00,70.9333333,-8.6666667,-4.5,2.7
1001099999,2025-03-12T00:00:00,70.9333333,-8.6666667,-4.7,1.5
1001099999,2025-03-12T03:00:00,70.9333333,-8.6666667,-3.7,2.6
1001099999,2025-03-12T06:00:00,70.9333333,-8.6666667,-3.0,3.0
1001099999,2025-03-12T09:00:00,70.9333333,-8.6666667,-2.1,3.0
1001099999,2025-03-12T12:00:00,70.9333333,-8.6666667,-2.1,8.0
1001099999,2025-03-12T15:00:00,70.9333333,-8.6666667,-5.0,10.0
1001099999,2025-03-12T18:00:00,70.9333333,-8.6666667,-6.2,12.2
1001099999,2025-03-13T00:00:00,70.9333333,-8.6666667,-4.2,9.1
1001099999,2025-03-13T03:00:00,70.9333333,-8.6666667,-4.2,8.9
1001099999,2025-03-13T06:00:00,70.9333333,-8.6666667,-5.3,9.0
1001099999,2025-03-13T09:00:00,70.9333333,-8.6666667,-5.9,5.0
1001099999,2025-03-13T12:00:00,70.9333333,-8.6666667,-5.9,3.0
1001099999,2025-03-13T15:00:00,70.9333333,-8.6666667,-5.9,3.0
1001099999,2025-03-13T18:00:00,70.9333333,-8.6666667,-5.5,2.5
1001099999,2025-03-13T21:00:00,70.9333333,-8.6666667,-4.7,3.8
1001099999,2025-03-14T00:00:00,70.9333333,-8.6666667,-3.2,3.4
1001099999,2025-03-14T03:00:00,70.9333333,-8.6666667,-1.5,4.8
1001099999,2025-03-14T06:00:00,70.9333333,-8.6666667,-1.6,1.0
1001099999,2025-03-14T09:00:00,70.9333333,-8.6666667,-2.0,3.0
1001099999,2025-03-14T12:00:00,70.9333333,-8.6666667,-2.1,4.0
1001099999,2025-03-14T15:00:00,70.9333333,-8.6666667,-2.5,10.0
1001099999,2025-03-14T18:00:00,70.9333333,-8.6666667,-4.5,5.1
1001099999,2025-03-14T21:00:00,70.9333333,-8.6666667,-7.4,13.6
1001099999,2025-03-15T00:00:00,70.9333333,-8.6666667,-8.4,12.7
1001099999,2025-03-15T03:00:00,70.9333333,-8.6666667,-9.4,9.0
1001099999,2025-03-15T06:00:00,70.9333333,-8.6666667,-10.0,9.0
1001099999,2025-03-15T09:00:00,70.9333333,-8.6666667,-10.5,11.0
1001099999,2025-03-15T12:00:00,70.9333333,-8.6666667,-9.7,12.0
1001099999,2025-03-15T15:00:00,70.9333333,-8.6666667,-8.4,13.0
1001099999,2025-03-15T18:00:00,70.9333333,-8.6666667,-8.2,11.0
1001099999,2025-03-15T21:00:00,70.9333333,-8.6666667,-8.5,12.8
1001099999,2025-03-16T00:00:00,70.9333333,-8.6666667,-8.0,8.1
1001099999,2025-03-16T03:00:00,70.9333333,-8.6666667,-8.4,11.1
1001099999,2025-03-16T06:00:00,70.9333333,-8.6666667,-7.8,4.0
1001099999,2025-03-16T09:00:00,70.9333333,-8.6666667,-7.0,2.0
1001099999,2025-03-16T12:00:00,70.9333333,-8.6666667,-3.5,8.0
1001099999,2025-03-16T15:00:00,70.9333333,-8.6666667,-1.6,8.0
1001099999,2025-03-16T18:00:00,70.9333333,-8.6666667,1.5,6.0
1001099999,2025-03-16T21:00:00,70.9333333,-8.6666667,1.5,9.9
1001099999,2025-03-17T00:00:00,70.9333333,-8.6666667,-0.9,8.3
1001099999,2025-03-17T03:00:00,70.9333333,-8.6666667,-2.7,7.3
1001099999,2025-03-17T06:00:00,70.9333333,-8.6666667,-1.8,3.0
1001099999,2025-03-17T09:00:00,70.9333333,-8.6666667,-0.5,1.0
1001099999,2025-03-17T12:00:00,70.9333333,-8.6666667,3.2,11.0
1001099999,2025-03-17T15:00:00,70.9333333,-8.6666667,2.8,17.0
1001099999,2025-03-17T18:00:00,70.9333333,-8.6666667,-0.7,11.8
1001099999,2025-03-17T21:00:00,70.9333333,-8.6666667,-4.7,9.6
1001099999,2025-03-18T00:00:00,70.9333333,-8.6666667,-7.2,12.1
1001099999,2025-03-18T03:00:00,70.9333333,-8.6666667,-7.4,8.0
1001099999,2025-03-18T06:00:00,70.9333333,-8.6666667,-6.4,13.0
1001099999,2025-03-18T09:00:00,70.9333333,-8.6666667,-6.1,15.0
1001099999,2025-03-18T12:00:00,70.9333333,-8.6666667,-6.9,7.0
1001099999,2025-03-18T13:00:00,70.9333333,-8.6666667,-7.0,7.0
1001099999,2025-03-18T15:00:00,70.9333333,-8.6666667,-7.8,9.0
1001099999,2025-03-18T18:00:00,70.9333333,-8.6666667,-8.9,10.5
1001099999,2025-03-18T19:00:00,70.9333333,-8.6666667,-8.5,7.2
1001099999,2025-03-18T20:00:00,70.9333333,-8.6666667,-8.7,8.8
1001099999,2025-03-18T21:00:00,70.9333333,-8.6666667,-8.5,4.6
1001099999,2025-03-18T22:00:00,70.9333333,-8.6666667,-8.7,5.1
1001099999,2025-03-18T23:00:00,70.9333333,-8.6666667,-8.5,6.0
1001099999,2025-03-19T00:00:00,70.9333333,-8.6666667,-8.5,5.1
1001099999,2025-03-19T01:00:00,70.9333333,-8.6666667,-8.5,4.2
1001099999,2025-03-19T02:00:00,70.9333333,-8.6666667,-8.5,4.1
1001099999,2025-03-19T03:00:00,70.9333333,-8.6666667,-8.5,3.7
1001099999,2025-03-19T04:00:00,70.9333333,-8.6666667,-8.7,0.9
1001099999,2025-03-19T05:00:00,70.9333333,-8.6666667,-8.5,2.6
1001099999,2025-03-19T06:00:00,70.9333333,-8.6666667,-8.5,2.0
1001099999,2025-03-19T07:00:00,70.9333333,-8.6666667,-8.7,2.0
1001099999,2025-03-19T08:00:00,70.9333333,-8.6666667,-8.2,2.9
1001099999,2025-03-19T09:00:00,70.9333333,-8.6666667,-8.1,3.0
1001099999,2025-03-19T10:00:00,70.9333333,-8.6666667,-7.9,2.5
1001099999,2025-03-19T11:00:00,70.9333333,-8.6666667,-7.5,1.5
1001099999,2025-03-19T12:00:00,70.9333333,-8.6666667,-7.3,2.0
1001099999,2025-03-19T13:00:00,70.9333333,-8.6666667,-7.4,1.6
1001099999,2025-03-19T14:00:00,70.9333333,-8.6666667,-7.2,2.5
1001099999,2025-03-19T15:00:00,70.9333333,-8.6666667,-7.3,1.0
1001099999,2025-03-19T16:00:00,70.9333333,-8.6666667,-7.7,3.4
1001099999,2025-03-19T17:00:00,70.9333333,-8.6666667,-8.0,2.5
1001099999,2025-03-19T18:00:00,70.9333333,-8.6666667,-8.2,1.9
1001099999,2025-03-19T19:00:00,70.9333333,-8.6666667,-7.5,2.2
1001099999,2025-03-19T20:00:00,70.9333333,-8.6666667,-7.2,3.5
1001099999,2025-03-19T21:00:00,70.9333333,-8.6666667,-6.9,3.7
1001099999,2025-03-19T22:00:00,70.9333333,-8.6666667,-6.7,4.5
1001099999,2025-03-19T23:00:00,70.9333333,-8.6666667,-6.5,4.1
1001099999,2025-03-20T00:00:00,70.9333333,-8.6666667,-6.2,4.0
1001099999,2025-03-20T01:00:00,70.9333333,-8.6666667,-6.0,4.0
1001099999,2025-03-20T02:00:00,70.9333333,-8.6666667,-5.7,3.3
1001099999,2025-03-20T03:00:00,70.9333333,-8.6666667,-5.0,5.4
1001099999,2025-03-20T04:00:00,70.9333333,-8.6666667,-4.5,5.5
1001099999,2025-03-20T05:00:00,70.9333333,-8.6666667,-4.0,6.1
1001099999,2025-03-20T06:00:00,70.9333333,-8.6666667,-3.6,7.0
1001099999,2025-03-20T07:00:00,70.9333333,-8.6666667,-3.2,7.0
1001099999,2025-03-20T09:00:00,70.9333333,-8.6666667,-2.4,8.0
1001099999,2025-03-20T11:00:00,70.9333333,-8.6666667,-1.2,7.8
1001099999,2025-03-20T12:00:00,70.9333333,-8.6666667,-0.6,8.0
1001099999,2025-03-20T13:00:00,70.9333333,-8.6666667,0.0,5.8
1001099999,2025-03-20T15:00:00,70.9333333,-8.6666667,0.2,7.0
1001099999,2025-03-20T16:00:00,70.9333333,-8.6666667,0.2,6.8
1001099999,2025-03-20T18:00:00,70.9333333,-8.6666667,1.1,7.4
1001099999,2025-03-20T19:00:00,70.9333333,-8.6666667,1.2,3.5
1001099999,2025-03-20T21:00:00,70.9333333,-8.6666667,1.2,5.7
1001099999,2025-03-21T00:00:00,70.9333333,-8.6666667,1.5,6.1
1001099999,2025-03-21T02:00:00,70.9333333,-8.6666667,1.5,7.9
1001099999,2025-03-21T03:00:00,70.9333333,-8.6666667,1.6,7.3
1001099999,2025-03-21T05:00:00,70.9333333,-8.6666667,2.0,9.1
1001099999,2025-03-21T06:00:00,70.9333333,-8.6666667,2.2,10.0
1001099999,2025-03-21T07:00:00,70.9333333,-8.6666667,2.1,9.5
1001099999,2025-03-21T08:00:00,70.9333333,-8.6666667,2.1,10.7
1001099999,2025-03-21T09:00:00,70.9333333,-8.6666667,1.5,8.0
1001099999,2025-03-21T11:00:00,70.9333333,-8.6666667,1.0,3.9
1001099999,2025-03-21T12:00:00,70.9333333,-8.6666667,0.6,6.0
1001099999,2025-03-21T13:00:00,70.9333333,-8.6666667,0.7,3.6
1001099999,2025-03-21T14:00:00,70.9333333,-8.6666667,1.0,2.0
1001099999,2025-03-21T15:00:00,70.9333333,-8.6666667,0.5,2.0
1001099999,2025-03-21T16:00:00,70.9333333,-8.6666667,0.2,4.0
1001099999,2025-03-21T17:00:00,70.9333333,-8.6666667,-0.2,5.4
1001099999,2025-03-21T18:00:00,70.9333333,-8.6666667,-0.5,5.0
1001099999,2025-03-21T19:00:00,70.9333333,-8.6666667,-0.5,4.8
1001099999,2025-03-21T20:00:00,70.9333333,-8.6666667,-0.5,2.5
1001099999,2025-03-21T21:00:00,70.9333333,-8.6666667,-0.5,1.7
1001099999,2025-03-21T23:00:00,70.9333333,-8.6666667,-0.5,1.1
1001099999,2025-03-22T00:00:00,70.9333333,-8.6666667,-0.5,0.8
1001099999,2025-03-22T01:00:00,70.9333333,-8.6666667,-1.4,7.0
1001099999,2025-03-22T02:00:00,70.9333333,-8.6666667,-1.9,11.8
1001099999,2025-03-22T03:00:00,70.9333333,-8.6666667,-2.2,14.7
1001099999,2025-03-22T04:00:00,70.9333333,-8.6666667,-2.9,15.7
1001099999,2025-03-22T05:00:00,70.9333333,-8.6666667,-3.0,15.6
1001099999,2025-03-22T06:00:00,70.9333333,-8.6666667,-3.5,16.0
1001099999,2025-03-22T07:00:00,70.9333333,-8.6666667,-3.5,17.2
1001099999,2025-03-22T08:00:00,70.9333333,-8.6666667,-3.7,18.8
1001099999,2025-03-22T09:00:00,70.9333333,-8.6666667,-4.5,21.0
1001099999,2025-03-22T10:00:00,70.9333333,-8.6666667,-5.0,19.8
1001099999,2025-03-22T11:00:00,70.9333333,-8.6666667,-5.7,19.9
1001099999,2025-03-22T12:00:00,70.9333333,-8.6666667,-6.5,21.0
1001099999,2025-03-22T13:00:00,70.9333333,-8.6666667,-7.2,21.6
1001099999,2025-03-22T14:00:00,70.9333333,-8.6666667,-7.5,7.4
1001099999,2025-03-22T15:00:00,70.9333333,-8.6666667,-7.7,6.0
1001099999,2025-03-22T17:00:00,70.9333333,-8.6666667,-7.7,14.2
1001099999,2025-03-22T18:00:00,70.9333333,-8.6666667,-7.9,13.2
1001099999,2025-03-22T19:00:00,70.9333333,-8.6666667,-7.9,12.3
1001099999,2025-03-22T20:00:00,70.9333333,-8.6666667,-8.0,13.4
1001099999,2025-03-22T21:00:00,70.9333333,-8.6666667,-8.0,10.4
1001099999,2025-03-23T00:00:00,70.9333333,-8.6666667,-7.5,14.5
1001099999,2025-03-23T03:00:00,70.9333333,-8.6666667,-8.0,14.1
1001099999,2025-03-23T05:00:00,70.9333333,-8.6666667,-7.7,7.8
1001099999,2025-03-23T06:00:00,70.9333333,-8.6666667,-7.6,3.0
1001099999,2025-03-23T09:00:00,70.9333333,-8.6666667,-5.7,2.0
