"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","ED1","GA1","GA2","GA3","GA4","GE1","GF1","MA1","MW1","MW2","MW3","OC1","REM","EQD"
"01001499999","2025-01-03T16:20:00","4","59.791925","5.34085","48.76","SORSTOKKEN STORD, NO","FM-15","99999","V020","350,1,N,0046,1","01219,1,C,N","009999,1,9,9","-0020,1","-0030,1","99999,9",,"04,1,+00488,1,09,1","04,1,+01219,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00488,1,99,9,99,9","10090,1,99999,9","16,1",,,,"MET067METAR ENSO 031620Z 35009KT 9999 VCSH SCT016CB SCT040 M02/M03 Q1009=",
"01001499999","2025-01-03T16:50:00","4","59.791925","5.34085","48.76","SORSTOKKEN STORD, NO","FM-15","99999","V020","010,1,V,0015,1","99999,9,9,N","009999,1,9,9","-0030,1","-0040,1","99999,9",,"02,1,+00488,1,09,1","02,1,+01219,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00488,1,99,9,99,9","10090,1,99999,9","16,1",,,,"MET082METAR ENSO 031650Z 01003KT 340V050 9999 VCSH FEW016CB FEW040 M03/M04 Q1009 RESHSN=",
"01001499999","2025-01-03T17:20:00","4","59.791925","5.34085","48.76","SORSTOKKEN STORD, NO","FM-15","99999","V020","360,1,N,0010,1","99999,9,9,N","009999,1,9,9","-0030,1","-0040,1","99999,9",,"02,1,+00488,1,09,1","02,1,+01219,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00488,1,99,9,99,9","10090,1,99999,9","16,1",,,,"MET067METAR ENSO 031720Z 36002KT 9999 VCSH FEW016CB FEW040 M03/M04 Q1009=",
"01001499999","2025-01-03T17:50:00","4","59.791925","5.34085","48.76","SORSTOKKEN STORD, NO","FM-15","99999","V020","999,9,V,0015,1","99999,9,9,N","009999,1,9,9","-0030,1","-0040,1","99999,9",,"02,1,+00488,1,09,1","02,1,+01219,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00488,1,99,9,99,9","10100,1,99999,9","16,1",,,,"MET067METAR ENSO 031750Z VRB03KT 9999 VCSH FEW016CB FEW040 M03/M04 Q1010=",
"01001499999","2025-01-03T18:20:00","4","59.791925","5.34085","48.76","SORSTOKKEN STORD, NO","FM-15","99999","V020","270,1,V,0021,1","01067,1,C,N","009999,1,9,9","-0030,1","-0030,1","99999,9",,"02,1,+00488,1,09,1","04,1,+01067,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00488,1,99,9,99,9","10100,1,99999,9",,,,,"MET070METAR ENSO 031820Z 27004KT 230V310 9999 FEW016CB SCT035 M03/M03 Q1010=",
"01001499999","2025-01-05T10:50:00","4","59.791925","5.34085","48.76","SORSTOKKEN STORD, NO","FM-15","99999","V020","120,1,N,0077,1","00366,1,C,N","007000,1,9,9","+0000,1","+0000,1","99999,9",,"02,1,+00213,1,99,9","04,1,+00366,1,99,9","07,1,+00610,1,99,9",,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00213,1,99,9,99,9","09980,1,99999,9","71,1",,,,"MET071METAR ENSO 051050Z 12015KT 7000 -SN FEW007 SCT012 BKN020 M00/M00 Q0998=",
"01001499999","2025-01-05T11:20:00","4","59.791925","5.34085","48.76","SORSTOKKEN STORD, NO","FM-15","99999","V020","120,1,N,0072,1","00427,1,9,N","009000,1,9,9","+0000,1","+0000,1","99999,9",,"02,1,+00244,1,99,9","07,1,+00427,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00244,1,99,9,99,9","09980,1,99999,9","71,1",,,,"MET063METAR ENSO 051120Z 12014KT 9000 -SN FEW008 BKN014 00/M00 Q0998=",
"01001499999","2025-01-05T11:50:00","4","59.791925","5.34085","48.76","SORSTOKKEN STORD, NO","FM-15","99999","V020","120,1,N,0067,1","00549,1,9,N","003000,1,9,9","+0000,1","+0000,1","99999,9",,"04,1,+00305,1,99,9","07,1,+00549,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00305,1,99,9,99,9","09980,1,99999,9","73,1",,,,"MET063METAR ENSO 051150Z 12013KT 3000 SN SCT010 BKN018 M00/M00 Q0998=",
"01001499999","2025-01-05T12:20:00","4","59.791925","5.34085","48.76","SORSTOKKEN STORD, NO","FM-15","99999","V020","120,1,N,0067,1","00549,1,9,N","006000,1,9,9","+0000,1","+0000,1","99999,9",,"04,1,+00305,1,99,9","07,1,+00549,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00305,1,99,9,99,9","09980,1,99999,9","71,1",,,,"MET062METAR ENSO 051220Z 12013KT 6000 -SN SCT010 BKN018 00/00 Q0998=",
"01001499999","2025-01-05T12:50:00","4","59.791925","5.34085","48.76","SORSTOKKEN STORD, NO","FM-15","99999","V020","120,1,N,0062,1","00549,1,W,N","002500,1,9,9","+0000,1","+0000,1","99999,9",,"09,1,+00549,1,99,9",,,,"9,AGL   ,+99999,+99999","09,99,1,09,1,99,9,00549,1,99,9,99,9","09970,1,99999,9","73,1",,,,"MET053METAR ENSO 051250Z 12012KT 2500 SN VV018 00/00 Q0997=",
"01001499999","2025-01-05T13:20:00","4","59.791925","5.34085","48.76","SORSTOKKEN STORD, NO","FM-15","99999","V020","120,1,N,0067,1","00366,1,C,N","009999,1,9,9","+0010,1","+0010,1","99999,9",,"02,1,+00213,1,99,9","04,1,+00366,1,99,9","07,1,+00610,1,99,9",,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00213,1,99,9,99,9","09970,1,99999,9","71,1",,,,"MET069METAR ENSO 051320Z 12013KT 9999 -SN FEW007 SCT012 BKN020 01/01 Q0997=",
"01001499999","2025-01-05T13:50:00","4","59.791925","5.34085","48.76","SORSTOKKEN STORD, NO","FM-15","99999","V020","120,1,N,0072,1","00335,1,C,N","009999,1,9,9","+0010,1","+0010,1","99999,9",,"02,1,+00213,1,99,9","04,1,+00335,1,99,9","07,1,+00518,1,99,9",,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00213,1,99,9,99,9","09970,1,99999,9","71,1",,,,"MET069METAR ENSO 051350Z 12014KT 9999 -SN FEW007 SCT011 BKN017 01/01 Q0997=",
"01001499999","2025-01-05T14:20:00","4","59.791925","5.34085","48.76","SORSTOKKEN STORD, NO","FM-15","99999","V020","120,1,N,0077,1","00335,1,C,N","009999,1,9,9","+0010,1","+0010,1","99999,9",,"02,1,+00213,1,99,9","04,1,+00335,1,99,9","07,1,+00549,1,99,9",,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00213,1,99,9,99,9","09970,1,99999,9","68,1",,,,"MET071METAR ENSO 051420Z 12015KT 9999 -SNRA FEW007 SCT011 BKN018 01/01 Q0997=",
"01001499999","2025-01-05T14:50:00","4","59.791925","5.34085","48.76","SORSTOKKEN STORD, NO","FM-15","99999","V020","120,1,N,0072,1","00305,1,C,N","009999,1,9,9","+0010,1","+0010,1","99999,9",,"02,1,+00183,1,99,9","04,1,+00305,1,99,9","07,1,+00610,1,99,9",,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00183,1,99,9,99,9","09960,1,99999,9","68,1",,,,"MET071METAR ENSO 051450Z 12014KT 9999 -RASN FEW006 SCT010 BKN020 01/01 Q0996=",
"01001499999","2025-01-05T15:50:00","4","59.791925","5.34085","48.76","SORSTOKKEN STORD, NO","FM-15","99999","V020","110,1,N,0062,1","00366,1,C,N","009999,1,9,9","+0010,1","+0010,1","99999,9",,"02,1,+00183,1,99,9","04,1,+00366,1,99,9","07,1,+00732,1,99,9",,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00183,1,99,9,99,9","09960,1,99999,9","71,1",,,,"MET069METAR ENSO 051550Z 11012KT 9999 -SN FEW006 SCT012 BKN024 01/01 Q0996=",
"01001499999","2025-01-05T16:20:00","4","59.791925","5.34085","48.76","SORSTOKKEN STORD, NO","FM-15","99999","V020","120,1,N,0057,1","00366,1,C,N","009999,1,9,9","+0010,1","+0010,1","99999,9",,"02,1,+00183,1,99,9","04,1,+00366,1,99,9","07,1,+00914,1,99,9",,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00183,1,99,9,99,9","09960,1,99999,9","16,1",,,,"MET070METAR ENSO 051620Z 12011KT 9999 VCSH FEW006 SCT012 BKN030 01/01 Q0996=",
"01001499999","2025-01-05T16:50:00","4","59.791925","5.34085","48.76","SORSTOKKEN STORD, NO","FM-15","99999","V020","120,1,N,0067,1","00488,1,C,N","009999,1,9,9","+0010,1","+0010,1","99999,9",,"02,1,+00213,1,99,9","04,1,+00488,1,99,9","07,1,+00975,1,99,9",,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00213,1,99,9,99,9","09960,1,99999,9","85,1",,,,"MET071METAR ENSO 051650Z 12013KT 9999 -SHSN FEW007 SCT016 BKN032 01/01 Q0996=",
"01001499999","2025-01-05T17:20:00","4","59.791925","5.34085","48.76","SORSTOKKEN STORD, NO","FM-15","99999","V020","120,1,N,0062,1","00549,1,C,N","009999,1,9,9","+0010,1","+0010,1","99999,9",,"02,1,+00213,1,99,9","04,1,+00549,1,99,9","07,1,+00914,1,99,9",,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00213,1,99,9,99,9","09960,1,99999,9","83,1",,,,"MET073METAR ENSO 051720Z 12012KT 9999 -SHSNRA FEW007 SCT018 BKN030 01/01 Q0996=",
"01001499999","2025-01-05T17:50:00","4","59.791925","5.34085","48.76","SORSTOKKEN STORD, NO","FM-15","99999","V020","110,1,N,0051,1","00488,1,C,N","009999,1,9,9","+0010,1","+0010,1","99999,9",,"02,1,+00152,1,99,9","04,1,+00488,1,99,9","07,1,+00853,1,99,9",,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00152,1,99,9,99,9","09950,1,99999,9","71,1",,,,"MET069METAR ENSO 051750Z 11010KT 9999 -SN FEW005 SCT016 BKN028 01/01 Q0995=",
"01001499999","2025-01-05T18:20:00","4","59.791925","5.34085","48.76","SORSTOKKEN STORD, NO","FM-15","99999","V020","110,1,N,0057,1","00549,1,C,N","009999,1,9,9","+0020,1","+0010,1","99999,9",,"02,1,+00152,1,99,9","04,1,+00549,1,99,9","07,1,+00914,1,99,9",,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00152,1,99,9,99,9","09950,1,99999,9",,,,,"MET065METAR ENSO 051820Z 11011KT 9999 FEW005 SCT018 BKN030 02/01 Q0995=",
"01001499999","2025-01-05T18:50:00","4","59.791925","5.34085","48.76","SORSTOKKEN STORD, NO","FM-15","99999","V020","110,1,N,0062,1","00701,1,C,N","009999,1,9,9","+0020,1","+0000,1","99999,9",,"02,1,+00183,1,99,9","04,1,+00701,1,99,9","07,1,+00914,1,99,9",,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00183,1,99,9,99,9","09950,1,99999,9",,,,,"MET065METAR ENSO 051850Z 11012KT 9999 FEW006 SCT023 BKN030 02/00 Q0995=",
"01001499999","2025-01-06T04:50:00","4","59.791925","5.34085","48.76","SORSTOKKEN STORD, NO","FM-15","99999","V020","080,1,V,0051,1","99999,9,9,Y","009900,5,9,9","+0040,1","-0050,1","99999,9",,,,,,,,"09880,1,99999,9",,,,,"MET054METAR ENSO 060450Z 08010KT 040V120 CAVOK 04/M05 Q0988=",
"01001499999","2025-01-06T05:20:00","4","59.791925","5.34085","48.76","SORSTOKKEN STORD, NO","FM-15","99999","V020","999,9,V,0036,1","99999,9,9,Y","009900,5,9,9","+0030,1","-0050,1","99999,9",,,,,,,,"09880,1,99999,9",,,,,"MET046METAR ENSO 060520Z VRB07KT CAVOK 03/M05 Q0988=",
"01001499999","2025-01-06T05:50:00","4","59.791925","5.34085","48.76","SORSTOKKEN STORD, NO","FM-15","99999","V020","090,1,V,0057,1","99999,9,9,Y","009900,5,9,9","+0040,1","-0050,1","99999,9",,,,,,,,"09880,1,99999,9",,,,,"MET054METAR ENSO 060550Z 09011KT 050V120 CAVOK 04/M05 Q0988=",
"01001499999","2025-01-06T06:20:00","4","59.791925","5.34085","48.76","SORSTOKKEN STORD, NO","FM-15","99999","V020","070,1,V,0046,1","99999,9,9,Y","009900,5,9,9","+0040,1","-0060,1","99999,9",,,,,,,,"09870,1,99999,9",,,,,"MET054METAR ENSO 060620Z 07009KT 020V150 CAVOK 04/M06 Q0987=",
"01001499999","2025-01-06T06:50:00","4","59.791925","5.34085","48.76","SORSTOKKEN STORD, NO","FM-15","99999","V020","050,1,V,0041,1","99999,9,9,Y","009900,5,9,9","+0030,1","-0060,1","99999,9",,,,,,,,"09870,1,99999,9",,,,,"MET054METAR ENSO 060650Z 05008KT 010V080 CAVOK 03/M06 Q0987=",
"01001499999","2025-01-06T07:20:00","4","59.791925","5.34085","48.76","SORSTOKKEN STORD, NO","FM-15","99999","V020","060,1,V,0051,1","01676,1,9,N","009999,1,9,9","+0030,1","-0060,1","99999,9",,"02,1,+00762,1,99,9","07,1,+01676,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00762,1,99,9,99,9","09860,1,99999,9",,,,,"MET067METAR ENSO 060720Z 06010KT 020V090 9999 FEW025 BKN055 03/M06 Q0986=",
"01001499999","2025-01-06T07:50:00","4","59.791925","5.34085","48.76","SORSTOKKEN STORD, NO","FM-15","99999","V020","050,1,V,0046,1","01829,1,9,N","009999,1,9,9","+0030,1","-0060,1","99999,9",,"02,1,+00762,1,99,9","07,1,+01829,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00762,1,99,9,99,9","09860,1,99999,9",,,,,"MET067METAR ENSO 060750Z 05009KT 010V090 9999 FEW025 BKN060 03/M06 Q0986=",
"01001499999","2025-01-06T08:20:00","4","59.791925","5.34085","48.76","SORSTOKKEN STORD, NO","FM-15","99999","V020","060,1,N,0057,1","01737,1,9,N","009999,1,9,9","+0030,1","-0060,1","99999,9",,"02,1,+00762,1,99,9","07,1,+01737,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00762,1,99,9,99,9","09860,1,99999,9",,,,,"MET059METAR ENSO 060820Z 06011KT 9999 FEW025 BKN057 03/M06 Q0986=",
"01001499999","2025-01-06T11:20:00","4","59.791925","5.34085","48.76","SORSTOKKEN STORD, NO","FM-15","99999","V020","999,9,V,0051,1","01463,1,9,N","009999,1,9,9","+0030,1","-0060,1","99999,9",,"02,1,+00762,1,99,9","07,1,+01463,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00762,1,99,9,99,9","09810,1,99999,9","16,1",,,,"MET064METAR ENSO 061120Z VRB10KT 9999 VCSH FEW025 BKN048 03/M06 Q0981=",
"01001499999","2025-01-06T11:50:00","4","59.791925","5.34085","48.76","SORSTOKKEN STORD, NO","FM-15","99999","V020","999,9,V,9999,9","01372,1,9,N","009999,1,9,9","+0030,1","-0060,1","99999,9",,"02,1,+00762,1,99,9","07,1,+01372,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00762,1,99,9,99,9","09800,1,99999,9","16,1",,,,"MET076METAR ENSO 061150Z 080102G29KT 030V140 9999 VCSH FEW025 BKN045 03/M06 Q0980=",
"01001499999","2025-01-06T12:20:00","4","59.791925","5.34085","48.76","SORSTOKKEN STORD, NO","FM-15","99999","V020","080,1,V,0041,1","01372,1,9,N","009999,1,9,9","+0030,1","-0060,1","99999,9",,"02,1,+00762,1,99,9","07,1,+01372,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00762,1,99,9,99,9","09800,1,99999,9","16,1",,,"0093,1","MET075METAR ENSO 061220Z 08008G18KT 020V160 9999 VCSH FEW025 BKN045 03/M06 Q0980=",
"01001499999","2025-01-06T12:50:00","4","59.791925","5.34085","48.76","SORSTOKKEN STORD, NO","FM-15","99999","V020","090,1,V,0057,1","01463,1,9,N","009999,1,9,9","+0020,1","-0060,1","99999,9",,"02,1,+00762,1,99,9","07,1,+01463,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00762,1,99,9,99,9","09790,1,99999,9","16,1",,,"0124,1","MET075METAR ENSO 061250Z 09011G24KT 030V150 9999 VCSH FEW025 BKN048 02/M06 Q0979=",
"01001499999","2025-01-06T13:20:00","4","59.791925","5.34085","48.76","SORSTOKKEN STORD, NO","FM-15","99999","V020","070,1,V,0067,1","01402,1,C,N","009999,1,9,9","+0020,1","-0060,1","99999,9",,"07,1,+01402,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,07,1,99,9,01402,1,99,9,99,9","09780,1,99999,9","16,1",,,"0124,1","MET068METAR ENSO 061320Z 07013G24KT 020V130 9999 VCSH BKN046 02/M06 Q0978=",
"01001499999","2025-01-06T13:50:00","4","59.791925","5.34085","48.76","SORSTOKKEN STORD, NO","FM-15","99999","V020","070,1,V,0062,1","01128,1,C,N","009999,1,9,9","+0020,1","-0060,1","99999,9",,"07,1,+01128,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,07,1,99,9,01128,1,99,9,99,9","09770,1,99999,9","85,1",,,"0124,1","MET069METAR ENSO 061350Z 07012G24KT 350V120 9999 -SHSN BKN037 02/M06 Q0977=",
"01001499999","2025-01-06T14:20:00","4","59.791925","5.34085","48.76","SORSTOKKEN STORD, NO","FM-15","99999","V020","080,1,V,0062,1","01067,1,9,N","009999,1,9,9","+0020,1","-0050,1","99999,9",,"04,1,+00762,1,99,9","07,1,+01067,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00762,1,99,9,99,9","09770,1,99999,9","85,1",,,"0124,1","MET076METAR ENSO 061420Z 08012G24KT 030V120 9999 -SHSN SCT025 BKN035 02/M05 Q0977=",
"01001499999","2025-01-06T14:50:00","4","59.791925","5.34085","48.76","SORSTOKKEN STORD, NO","FM-15","99999","V020","060,1,V,0046,1","01128,1,9,N","009999,1,9,9","+0020,1","-0050,1","99999,9",,"04,1,+00762,1,99,9","07,1,+01128,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00762,1,99,9,99,9","09760,1,99999,9","16,1",,,,"MET072METAR ENSO 061450Z 06009KT 340V110 9999 VCSH SCT025 BKN037 02/M05 Q0976=",
"01001499999","2025-01-06T15:20:00","4","59.791925","5.34085","48.76","SORSTOKKEN STORD, NO","FM-15","99999","V020","080,1,V,0036,1","00914,1,9,N","007000,1,9,9","+0010,1","-0040,1","99999,9",,"04,1,+00610,1,99,9","07,1,+00914,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00610,1,99,9,99,9","09760,1,99999,9","86,1",,,,"MET072METAR ENSO 061520Z 08007KT 030V140 7000 SHSN SCT020 BKN030 01/M04 Q0976=",
"01001499999","2025-01-06T15:50:00","4","59.791925","5.34085","48.76","SORSTOKKEN STORD, NO","FM-15","99999","V020","090,1,V,0046,1","00671,1,C,N","005000,1,9,9","+0000,1","-0030,1","99999,9",,"08,1,+00671,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,08,1,99,9,00671,1,99,9,99,9","09750,1,99999,9","73,1",,,"0098,1","MET066METAR ENSO 061550Z 09009G19KT 360V140 5000 SN OVC022 00/M03 Q0975=",
"01001499999","2025-01-06T16:20:00","4","59.791925","5.34085","48.76","SORSTOKKEN STORD, NO","FM-15","99999","V020","070,1,V,0051,1","00549,1,C,N","004000,1,9,9","+0000,1","-0030,1","99999,9",,"08,1,+00549,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,08,1,99,9,00549,1,99,9,99,9","09750,1,99999,9","73,1",,,,"MET063METAR ENSO 061620Z 07010KT 020V120 4000 SN OVC018 00/M03 Q0975=",
"01001499999","2025-01-06T16:50:00","4","59.791925","5.34085","48.76","SORSTOKKEN STORD, NO","FM-15","99999","V020","999,9,N,9999,9","99999,9,9,N","999999,9,9,9","-0010,5","-0010,5","99999,9",,,,,,,,"09740,5,99999,9","73,5",,,,"MET063METAR ENSO 061650Z 0607KT 010V120 1800 SN OVC010 M01/M01 Q0974=","D01      0ADE735"
"01001499999","2025-01-06T17:20:00","4","59.791925","5.34085","48.76","SORSTOKKEN STORD, NO","FM-15","99999","V020","030,1,V,0036,1","00305,1,C,N","001800,1,9,9","-0010,1","-0010,1","99999,9",,"08,1,+00305,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,08,1,99,9,00305,1,99,9,99,9","09740,1,99999,9","73,1",,,,"MET064METAR ENSO 061720Z 03007KT 010V120 1800 SN OVC010 M01/M01 Q0974=",
"01001499999","2025-01-06T17:50:00","4","59.791925","5.34085","48.76","SORSTOKKEN STORD, NO","FM-15","99999","V020","030,1,V,0031,1","00335,1,C,N","001500,1,9,9","-0010,1","-0010,1","99999,9",,"08,1,+00335,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,08,1,99,9,00335,1,99,9,99,9","09730,1,99999,9","73,1",,,,"MET064METAR ENSO 061750Z 03006KT 330V080 1500 SN OVC011 M01/M01 Q0973=",
"01001499999","2025-01-06T18:20:00","4","59.791925","5.34085","48.76","SORSTOKKEN STORD, NO","FM-15","99999","V020","040,1,V,0036,1","00274,1,C,N","001500,1,9,9","-0010,1","-0010,1","99999,9",,"08,1,+00274,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,08,1,99,9,00274,1,99,9,99,9","09720,1,99999,9","13,1","73,1",,,"MET069METAR ENSO 061820Z 04007KT 330V130 1500 VCTS SN OVC009 M01/M01 Q0972=",
"01001499999","2025-01-06T18:50:00","4","59.791925","5.34085","48.76","SORSTOKKEN STORD, NO","FM-15","99999","V020","050,1,V,0041,1","00152,1,C,N","001000,1,9,9","-0010,1","-0010,1","99999,9",,"08,1,+00152,1,09,1",,,,"9,AGL   ,+99999,+99999","99,99,9,08,1,99,9,00152,1,99,9,99,9","09720,1,99999,9","17,1","73,1",,,"MET069METAR ENSO 061850Z 05008KT 010V100 1000 SN TS OVC005CB M01/M01 Q0972=",
"01001499999","2025-01-07T04:50:00","4","59.791925","5.34085","48.76","SORSTOKKEN STORD, NO","FM-15","99999","V020","030,1,N,0036,1","99999,9,9,N","009999,1,9,9","+0010,1","-0030,1","99999,9",,"02,1,+01219,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,01219,1,99,9,99,9","09660,1,99999,9",,,,,"MET052METAR ENSO 070450Z 03007KT 9999 FEW040 01/M03 Q0966=",
"01001499999","2025-01-07T05:20:00","4","59.791925","5.34085","48.76","SORSTOKKEN STORD, NO","FM-15","99999","V020","020,1,N,0031,1","99999,9,9,N","009999,1,9,9","+0010,1","-0030,1","99999,9",,"02,1,+01219,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,01219,1,99,9,99,9","09660,1,99999,9",,,,,"MET052METAR ENSO 070520Z 02006KT 9999 FEW040 01/M03 Q0966=",
"01001499999","2025-01-07T05:50:00","4","59.791925","5.34085","48.76","SORSTOKKEN STORD, NO","FM-15","99999","V020","010,1,N,0041,1","99999,9,9,N","009999,1,9,9","+0010,1","-0030,1","99999,9",,"02,1,+01219,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,01219,1,99,9,99,9","09660,1,99999,9",,,,,"MET052METAR ENSO 070550Z 01008KT 9999 FEW040 01/M03 Q0966=",
"01001499999","2025-01-07T06:20:00","4","59.791925","5.34085","48.76","SORSTOKKEN STORD, NO","FM-15","99999","V020","360,1,N,0031,1","99999,9,9,N","009999,1,9,9","+0010,1","-0030,1","99999,9",,"02,1,+01219,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,01219,1,99,9,99,9","09660,1,99999,9",,,,,"MET052METAR ENSO 070620Z 36006KT 9999 FEW040 01/M03 Q0966=",
"01001499999","2025-01-07T06:50:00","4","59.791925","5.34085","48.76","SORSTOKKEN STORD, NO","FM-15","99999","V020","350,1,N,0026,1","99999,9,9,N","009999,1,9,9","+0010,1","-0020,1","99999,9",,"02,1,+01219,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,01219,1,99,9,99,9","09670,1,99999,9",,,,,"MET052METAR ENSO 070650Z 35005KT 9999 FEW040 01/M02 Q0967=",
"01001499999","2025-01-07T07:20:00","4","59.791925","5.34085","48.76","SORSTOKKEN STORD, NO","FM-15","99999","V020","040,1,N,0046,1","99999,9,9,N","009999,1,9,9","+0010,1","-0030,1","99999,9",,"02,1,+01219,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,01219,1,99,9,99,9","09670,1,99999,9",,,,,"MET052METAR ENSO 070720Z 04009KT 9999 FEW040 01/M03 Q0967=",
"01001499999","2025-01-07T07:50:00","4","59.791925","5.34085","48.76","SORSTOKKEN STORD, NO","FM-15","99999","V020","360,1,N,0036,1","99999,9,9,Y","009900,5,9,9","+0010,1","-0030,1","99999,9",,,,,,,,"09680,1,99999,9",,,,,"MET046METAR ENSO 070750Z 36007KT CAVOK 01/M03 Q0968=",
"01001499999","2025-01-07T08:20:00","4","59.791925","5.34085","48.76","SORSTOKKEN STORD, NO","FM-15","99999","V020","040,1,N,0041,1","99999,9,9,Y","009900,5,9,9","+0010,1","-0030,1","99999,9",,,,,,,,"09680,1,99999,9",,,,,"MET046METAR ENSO 070820Z 04008KT CAVOK 01/M03 Q0968=",
"01001499999","2025-01-07T08:50:00","4","59.791925","5.34085","48.76","SORSTOKKEN STORD, NO","FM-15","99999","V020","020,1,N,0031,1","99999,9,9,Y","009900,5,9,9","+0010,1","-0030,1","99999,9",,,,,,,,"09680,1,99999,9",,,,,"MET046METAR ENSO 070850Z 02006KT CAVOK 01/M03 Q0968=",
"01001499999","2025-01-07T09:20:00","4","59.791925","5.34085","48.76","SORSTOKKEN STORD, NO","FM-15","99999","V020","350,1,N,0021,1","99999,9,9,Y","009900,5,9,9","+0010,1","-0030,1","99999,9",,,,,,,,"09690,1,99999,9",,,,,"MET046METAR ENSO 070920Z 35004KT CAVOK 01/M03 Q0969=",
"01001499999","2025-01-07T09:50:00","4","59.791925","5.34085","48.76","SORSTOKKEN STORD, NO","FM-15","99999","V020","330,1,N,0036,1","99999,9,9,Y","009900,5,9,9","+0020,1","-0020,1","99999,9",,,,,,,,"09690,1,99999,9",,,,,"MET046METAR ENSO 070950Z 33007KT CAVOK 02/M02 Q0969=",
"01001499999","2025-01-07T10:20:00","4","59.791925","5.34085","48.76","SORSTOKKEN STORD, NO","FM-15","99999","V020","330,1,N,0031,1","99999,9,9,Y","009900,5,9,9","+0020,1","-0020,1","99999,9",,,,,,,,"09690,1,99999,9",,,,,"MET046METAR ENSO 071020Z 33006KT CAVOK 02/M02 Q0969=",
"01001499999","2025-01-07T10:50:00","4","59.791925","5.34085","48.76","SORSTOKKEN STORD, NO","FM-15","99999","V020","320,1,N,0021,1","01768,1,C,N","009999,1,9,9","+0020,1","-0010,1","99999,9",,"07,1,+01768,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,07,1,99,9,01768,1,99,9,99,9","09700,1,99999,9",,,,,"MET052METAR ENSO 071050Z 32004KT 9999 BKN058 02/M01 Q0970=",
