"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","AW1","AW2","ED1","GA1","GA2","GA3","GE1","GF1","KA1","KA2","MA1","MD1","MW1","MW2","OC1","OD1","OD2","REM","EQD"
"01089099999","2025-02-07T09:50:00","4","69.725611","29.893011","86.25","HOYBUKTMOEN KIRKENES, NO","FM-15","99999","V020","230,1,N,0134,1","99999,9,9,Y","009900,5,9,9","+0050,1","+0000,1","99999,9",,,,,,,,,,,"10230,1,99999,9",,,,,,,"MET072METAR ENKR 070950Z 23026KT CAVOK 05/M00 Q1023 RMK WIND 731FT 24033G47KT=",
"01089099999","2025-02-07T10:00:00","4","69.725611","29.893011","86.25","HOYBUKTMOEN KIRKENES, NO","FM-12","99999","V020","200,1,N,0090,1","99999,9,9,N","999999,9,9,9","+0046,1","-0004,1","10244,1",,,,,,,,,"240,M,+0053,1","240,N,+0045,1","99999,9,10137,1","3,1,042,1,+999,9",,,,"3,99,0140,1,999",,"SYN07601089 46/// /2009 10046 21004 30137 40244 53042 333 10053 20045 90710 91114=",
"01089099999","2025-02-07T10:20:00","4","69.725611","29.893011","86.25","HOYBUKTMOEN KIRKENES, NO","FM-15","99999","V020","230,1,N,0124,1","99999,9,9,Y","009900,5,9,9","+0050,1","+0000,1","99999,9",,,,,,,,,,,"10240,1,99999,9",,,,,,,"MET069METAR ENKR 071020Z 23024KT CAVOK 05/M00 Q1024 RMK WIND 731FT 23032KT=",
"01089099999","2025-02-07T10:50:00","4","69.725611","29.893011","86.25","HOYBUKTMOEN KIRKENES, NO","FM-15","99999","V020","230,1,N,0134,1","99999,9,9,Y","009900,5,9,9","+0050,1","+0000,1","99999,9",,,,,,,,,,,"10240,1,99999,9",,,,,,,"MET069METAR ENKR 071050Z 23026KT CAVOK 05/M00 Q1024 RMK WIND 731FT 23034KT=",
"01089099999","2025-02-07T11:00:00","4","69.725611","29.893011","86.25","HOYBUKTMOEN KIRKENES, NO","FM-12","99999","V020","210,1,N,0110,1","99999,9,9,N","999999,9,9,9","+0045,1","-0003,1","10252,1",,,,,,,,,"240,M,+0049,1","240,N,+0044,1","99999,9,10145,1","1,1,032,1,+999,9",,,,"3,99,0140,1,999",,"SYN07601089 46/// /2111 10045 21003 30145 40252 51032 333 10049 20044 90710 91114=",
"01089099999","2025-02-07T11:20:00","4","69.725611","29.893011","86.25","HOYBUKTMOEN KIRKENES, NO","FM-15","99999","V020","230,1,N,0139,1","99999,9,9,Y","009900,5,9,9","+0050,1","+0000,1","99999,9",,,,,,,,,,,"10240,1,99999,9",,,,,,,"MET069METAR ENKR 071120Z 23027KT CAVOK 05/M00 Q1024 RMK WIND 731FT 23035KT=",
"01089099999","2025-02-07T11:50:00","4","69.725611","29.893011","86.25","HOYBUKTMOEN KIRKENES, NO","FM-15","99999","V020","230,1,N,0139,1","99999,9,9,Y","009900,5,9,9","+0050,1","+0000,1","99999,9",,,,,,,,,,,"10250,1,99999,9",,,,,,,"MET069METAR ENKR 071150Z 23027KT CAVOK 05/M00 Q1025 RMK WIND 731FT 24037KT=",
"01089099999","2025-02-07T12:00:00","4","69.725611","29.893011","86.25","HOYBUKTMOEN KIRKENES, NO","FM-12","99999","V020","210,1,N,0120,1","99999,9,9,N","999999,9,9,9","+0048,1","-0004,1","10260,1",,,,,,,,,"240,M,+0050,1","240,N,+0045,1","99999,9,10153,1","3,1,029,1,+999,9",,,,"3,99,0150,1,999",,"SYN07601089 46/// /2112 10048 21004 30153 40260 53029 333 10050 20045 90710 91115=",
"01089099999","2025-02-07T12:20:00","4","69.725611","29.893011","86.25","HOYBUKTMOEN KIRKENES, NO","FM-15","99999","V020","230,1,N,0139,1","99999,9,9,Y","009900,5,9,9","+0050,1","+0000,1","99999,9",,,,,,,,,,,"10250,1,99999,9",,,,,,,"MET069METAR ENKR 071220Z 23027KT CAVOK 05/M00 Q1025 RMK WIND 731FT 24037KT=",
"01089099999","2025-02-07T12:50:00","4","69.725611","29.893011","86.25","HOYBUKTMOEN KIRKENES, NO","FM-15","99999","V020","230,1,N,0144,1","99999,9,9,Y","009900,5,9,9","+0050,1","+0000,1","99999,9",,,,,,,,,,,"10260,1,99999,9",,,,,,,"MET068METAR ENKR 071250Z 23028KT CAVOK 05/00 Q1026 RMK WIND 731FT 24039KT=",
"01089099999","2025-02-07T13:00:00","4","69.725611","29.893011","86.25","HOYBUKTMOEN KIRKENES, NO","FM-12","99999","V020","210,1,N,0110,1","99999,9,9,N","999999,9,9,9","+0042,1","+0000,1","10273,1",,,,,,,,,"240,M,+0052,1","240,N,+0042,1","99999,9,10166,1","3,1,028,1,+999,9",,,,"3,99,0160,1,999",,"SYN07601089 46/// /2111 10042 20000 30166 40273 53028 333 10052 20042 90710 91116=",
"01089099999","2025-02-07T13:20:00","4","69.725611","29.893011","86.25","HOYBUKTMOEN KIRKENES, NO","FM-15","99999","V020","240,1,N,0124,1","99999,9,9,Y","009900,5,9,9","+0040,1","+0000,1","99999,9",,,,,,,,,,,"10270,1,99999,9",,,,,,,"MET069METAR ENKR 071320Z 24024KT CAVOK 04/M00 Q1027 RMK WIND 731FT 24040KT=",
"01089099999","2025-02-07T13:50:00","4","69.725611","29.893011","86.25","HOYBUKTMOEN KIRKENES, NO","FM-15","99999","V020","240,1,N,0113,1","99999,9,9,Y","009900,5,9,9","+0040,1","+0000,1","99999,9",,,,,,,,,,,"10270,1,99999,9",,,,,,,"MET068METAR ENKR 071350Z 24022KT CAVOK 04/00 Q1027 RMK WIND 731FT 25038KT=",
"01089099999","2025-02-07T14:00:00","4","69.725611","29.893011","86.25","HOYBUKTMOEN KIRKENES, NO","FM-12","99999","V020","220,1,N,0110,1","99999,9,9,N","999999,9,9,9","+0042,1","+0002,1","10283,1",,,,,,,,,"240,M,+0043,1","240,N,+0040,1","99999,9,10175,1","3,1,030,1,+999,9",,,,"3,99,0140,1,999",,"SYN07601089 46/// /2211 10042 20002 30175 40283 53030 333 10043 20040 90710 91114=",
"01089099999","2025-02-07T14:20:00","4","69.725611","29.893011","86.25","HOYBUKTMOEN KIRKENES, NO","FM-15","99999","V020","240,1,N,0113,1","99999,9,9,Y","009900,5,9,9","+0040,1","+0000,1","99999,9",,,,,,,,,,,"10280,1,99999,9",,,,,,,"MET071METAR ENKR 071420Z 24022KT CAVOK 04/00 Q1028 RMK WIND 731FT 25040G51KT=",
"01089099999","2025-02-07T14:50:00","4","69.725611","29.893011","86.25","HOYBUKTMOEN KIRKENES, NO","FM-15","99999","V020","240,1,N,0129,1","99999,9,9,Y","009900,5,9,9","+0050,1","+0000,1","99999,9",,,,,,,,,,,"10280,1,99999,9",,,,,,,"MET068METAR ENKR 071450Z 24025KT CAVOK 05/00 Q1028 RMK WIND 731FT 25038KT=",
"01089099999","2025-02-07T15:00:00","4","69.725611","29.893011","86.25","HOYBUKTMOEN KIRKENES, NO","FM-12","99999","V020","220,1,N,0110,1","99999,9,9,N","999999,9,9,9","+0043,1","+0003,1","10289,1",,,,,,,,,"240,M,+0045,1","240,N,+0040,1","99999,9,10181,1","1,1,028,1,+999,9",,,,"3,99,0140,1,999",,"SYN07601089 46/// /2211 10043 20003 30181 40289 51028 333 10045 20040 90710 91114=",
"01089099999","2025-02-07T15:20:00","4","69.725611","29.893011","86.25","HOYBUKTMOEN KIRKENES, NO","FM-15","99999","V020","240,1,N,0118,1","99999,9,9,Y","009900,5,9,9","+0040,1","+0000,1","99999,9",,,,,,,,,,,"10280,1,99999,9",,,,,,,"MET068METAR ENKR 071520Z 24023KT CAVOK 04/00 Q1028 RMK WIND 731FT 25039KT=",
"01089099999","2025-02-07T15:50:00","4","69.725611","29.893011","86.25","HOYBUKTMOEN KIRKENES, NO","FM-15","99999","V020","240,1,N,0124,1","02591,1,C,N","009999,1,9,9","+0040,1","+0000,1","99999,9",,,,"02,1,+01463,1,99,9","04,1,+02591,1,99,9",,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,01463,1,99,9,99,9",,,"10280,1,99999,9",,,,,,,"MET081METAR ENKR 071550Z 24024KT 9999 FEW048 SCT085 04/00 Q1028 RMK WIND 731FT 25040KT=",
"01089099999","2025-02-07T16:00:00","4","69.725611","29.893011","86.25","HOYBUKTMOEN KIRKENES, NO","FM-12","99999","V020","230,1,N,0110,1","99999,9,9,N","999999,9,9,9","+0042,1","+0004,1","10294,1",,,,,,,,,"240,M,+0045,1","240,N,+0041,1","99999,9,10186,1","1,1,020,1,+999,9",,,,"3,99,0140,1,999",,"SYN07601089 46/// /2311 10042 20004 30186 40294 51020 333 10045 20041 90710 91114=",
"01089099999","2025-02-07T16:20:00","4","69.725611","29.893011","86.25","HOYBUKTMOEN KIRKENES, NO","FM-15","99999","V020","250,1,N,0124,1","99999,9,9,Y","009900,5,9,9","+0040,1","+0000,1","99999,9",,,,,,,,,,,"10290,1,99999,9",,,,,,,"MET068METAR ENKR 071620Z 25024KT CAVOK 04/00 Q1029 RMK WIND 731FT 26038KT=",
"01089099999","2025-02-07T16:50:00","4","69.725611","29.893011","86.25","HOYBUKTMOEN KIRKENES, NO","FM-15","99999","V020","240,1,N,0134,1","99999,9,9,Y","009900,5,9,9","+0040,1","+0000,1","99999,9",,,,,,,,,,,"10290,1,99999,9",,,,,,,"MET068METAR ENKR 071650Z 24026KT CAVOK 04/00 Q1029 RMK WIND 731FT 25038KT=",
"01089099999","2025-02-07T17:00:00","4","69.725611","29.893011","86.25","HOYBUKTMOEN KIRKENES, NO","FM-12","99999","V020","230,1,N,0110,1","99999,9,9,N","999999,9,9,9","+0043,1","+0003,1","10300,1",,,,,,,,,"240,M,+0045,1","240,N,+0041,1","99999,9,10192,1","1,1,017,1,+999,9",,,,"3,99,0150,1,999",,"SYN07601089 46/// /2311 10043 20003 30192 40300 51017 333 10045 20041 90710 91115=",
"01089099999","2025-02-07T17:20:00","4","69.725611","29.893011","86.25","HOYBUKTMOEN KIRKENES, NO","FM-15","99999","V020","250,1,N,0129,1","99999,9,9,Y","009900,5,9,9","+0040,1","+0000,1","99999,9",,,,,,,,,,,"10290,1,99999,9",,,,,,,"MET068METAR ENKR 071720Z 25025KT CAVOK 04/00 Q1029 RMK WIND 731FT 25039KT=",
"01089099999","2025-02-07T17:50:00","4","69.725611","29.893011","86.25","HOYBUKTMOEN KIRKENES, NO","FM-15","99999","V020","240,1,N,0134,1","99999,9,9,Y","009900,5,9,9","+0040,1","+0000,1","99999,9",,,,,,,,,,,"10300,1,99999,9",,,,,,,"MET068METAR ENKR 071750Z 24026KT CAVOK 04/00 Q1030 RMK WIND 731FT 25041KT=",
"01089099999","2025-02-07T18:00:00","4","69.725611","29.893011","86.25","HOYBUKTMOEN KIRKENES, NO","FM-12","99999","V020","230,1,N,0110,1","99999,9,9,N","999999,9,9,9","+0046,1","+0002,1","10307,1",,,,,,,,,"120,M,+0053,1","120,N,+0040,1","99999,9,10199,1","3,1,018,1,+999,9",,,,"3,99,0160,1,999",,"SYN07601089 46/// /2311 10046 20002 30199 40307 53018 333 10053 20040 90710 91116=",
"01089099999","2025-02-07T18:20:00","4","69.725611","29.893011","86.25","HOYBUKTMOEN KIRKENES, NO","FM-15","99999","V020","250,1,N,0139,1","99999,9,9,Y","009900,5,9,9","+0050,1","+0000,1","99999,9",,,,,,,,,,,"10300,1,99999,9",,,,,,,"MET068METAR ENKR 071820Z 25027KT CAVOK 05/00 Q1030 RMK WIND 731FT 26039KT=",
"01089099999","2025-02-07T18:50:00","4","69.725611","29.893011","86.25","HOYBUKTMOEN KIRKENES, NO","FM-15","99999","V020","250,1,N,0139,1","99999,9,9,Y","009900,5,9,9","+0050,1","+0000,1","99999,9",,,,,,,,,,,"10300,1,99999,9",,,,,,,"MET068METAR ENKR 071850Z 25027KT CAVOK 05/00 Q1030 RMK WIND 731FT 26040KT=",
"01089099999","2025-02-07T19:00:00","4","69.725611","29.893011","86.25","HOYBUKTMOEN KIRKENES, NO","FM-12","99999","V020","230,1,N,0110,1","99999,9,9,N","999999,9,9,9","+0053,1","+0005,1","10311,1",,,,,,,,,"240,M,+0054,1","240,N,+0045,1","99999,9,10203,1","2,1,018,1,+999,9",,,,"3,99,0160,1,999",,"SYN07601089 46/// /2311 10053 20005 30203 40311 52018 333 10054 20045 90710 91116=",
"01089099999","2025-02-07T19:20:00","4","69.725611","29.893011","86.25","HOYBUKTMOEN KIRKENES, NO","FM-15","99999","V020","250,1,N,0134,1","99999,9,9,Y","009900,5,9,9","+0060,1","+0000,1","99999,9",,,,,,,,,,,"10300,1,99999,9",,,,,,,"MET068METAR ENKR 071920Z 25026KT CAVOK 06/00 Q1030 RMK WIND 731FT 26041KT=",
"01089099999","2025-02-07T19:50:00","4","69.725611","29.893011","86.25","HOYBUKTMOEN KIRKENES, NO","FM-15","99999","V020","250,1,N,0129,1","99999,9,9,Y","009900,5,9,9","+0060,1","+0000,1","99999,9",,,,,,,,,,,"10310,1,99999,9",,,,,,,"MET068METAR ENKR 071950Z 25025KT CAVOK 06/00 Q1031 RMK WIND 731FT 26039KT=",
"01089099999","2025-02-07T20:00:00","4","69.725611","29.893011","86.25","HOYBUKTMOEN KIRKENES, NO","FM-12","99999","V020","240,1,N,0120,1","99999,9,9,N","999999,9,9,9","+0055,1","+0003,1","10318,1",,,,,,,,,"240,M,+0058,1","240,N,+0052,1","99999,9,10210,1","2,1,019,1,+999,9",,,,"3,99,0170,1,999",,"SYN07601089 46/// /2412 10055 20003 30210 40318 52019 333 10058 20052 90710 91117=",
"01089099999","2025-02-07T20:20:00","4","69.725611","29.893011","86.25","HOYBUKTMOEN KIRKENES, NO","FM-15","99999","V020","260,1,N,0118,1","99999,9,9,Y","009900,5,9,9","+0060,1","+0000,1","99999,9",,,,,,,,,,,"10310,1,99999,9",,,,,,,"MET068METAR ENKR 072020Z 26023KT CAVOK 06/00 Q1031 RMK WIND 731FT 26036KT=",
"01089099999","2025-02-07T21:20:00","4","69.725611","29.893011","86.25","HOYBUKTMOEN KIRKENES, NO","FM-15","99999","V020","250,1,N,0093,1","99999,9,9,Y","009900,5,9,9","+0050,1","+0000,1","99999,9",,,,,,,,,,,"10320,1,99999,9",,,,,,,"MET068METAR ENKR 072120Z 25018KT CAVOK 05/00 Q1032 RMK WIND 731FT 26030KT=",
"01089099999","2025-02-07T21:50:00","4","69.725611","29.893011","86.25","HOYBUKTMOEN KIRKENES, NO","FM-15","99999","V020","270,1,N,0046,1","99999,9,9,Y","009900,5,9,9","+0050,1","+0000,1","99999,9",,,,,,,,,,,"10330,1,99999,9",,,,,,,"MET068METAR ENKR 072150Z 27009KT CAVOK 05/00 Q1033 RMK WIND 731FT 26025KT=",
"01089099999","2025-02-07T22:00:00","4","69.725611","29.893011","86.25","HOYBUKTMOEN KIRKENES, NO","FM-12","99999","V020","230,1,N,0090,1","99999,9,9,N","999999,9,9,9","+0040,1","+0000,1","10338,1",,,,,,,,,"240,M,+0050,1","240,N,+0040,1","99999,9,10230,1","3,1,026,1,+999,9",,,,"3,99,0130,1,999",,"SYN07601089 46/// /2309 10040 21000 30230 40338 53026 333 10050 20040 90710 91113=",
"01089099999","2025-02-07T22:20:00","4","69.725611","29.893011","86.25","HOYBUKTMOEN KIRKENES, NO","FM-15","99999","V020","240,1,N,0098,1","99999,9,9,Y","009900,5,9,9","+0050,1","+0000,1","99999,9",,,,,,,,,,,"10330,1,99999,9",,,,,,,"MET068METAR ENKR 072220Z 24019KT CAVOK 05/00 Q1033 RMK WIND 731FT 25027KT=",
"01089099999","2025-02-07T22:50:00","4","69.725611","29.893011","86.25","HOYBUKTMOEN KIRKENES, NO","FM-15","99999","V020","240,1,N,0077,1","99999,9,9,Y","009900,5,9,9","+0040,1","+0000,1","99999,9",,,,,,,,,,,"10330,1,99999,9",,,,,,,"MET069METAR ENKR 072250Z 24015KT CAVOK 04/M00 Q1033 RMK WIND 731FT 26029KT=",
"01089099999","2025-02-07T23:00:00","4","69.725611","29.893011","86.25","HOYBUKTMOEN KIRKENES, NO","FM-12","99999","V020","230,1,N,0090,1","99999,9,9,N","999999,9,9,9","+0038,1","+0000,1","10337,1",,,,,,,,,"240,M,+0045,1","240,N,+0036,1","99999,9,10228,1","9,9,019,1,+999,9",,,,"3,99,0120,1,999",,"SYN07601089 46/// /2309 10038 21000 30228 40337 50019 333 10045 20036 90710 91112=",
"01089099999","2025-02-07T23:20:00","4","69.725611","29.893011","86.25","HOYBUKTMOEN KIRKENES, NO","FM-15","99999","V020","240,1,N,0062,1","99999,9,9,Y","009900,5,9,9","+0040,1","+0000,1","99999,9",,,,,,,,,,,"10330,1,99999,9",,,,,,,"MET069METAR ENKR 072320Z 24012KT CAVOK 04/M00 Q1033 RMK WIND 731FT 25029KT=",
"01089099999","2025-02-07T23:50:00","4","69.725611","29.893011","86.25","HOYBUKTMOEN KIRKENES, NO","FM-15","99999","V020","250,1,N,0062,1","99999,9,9,N","009999,1,9,9","+0040,1","+0000,1","99999,9",,,,"04,1,+06096,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,06096,1,99,9,99,9",,,"10330,1,99999,9",,,,,,,"MET083METAR ENKR 072350Z AUTO 25012KT 9999 SCT200/// 04/M00 Q1033 RMK WIND 731FT 25030KT=",
"01089099999","2025-02-08T00:00:00","4","69.725611","29.893011","86.25","HOYBUKTMOEN KIRKENES, NO","FM-12","99999","V020","230,1,N,0080,1","99999,9,9,N","999999,9,9,9","+0039,1","-0003,1","10343,1",,,,,,,,,"120,M,+0042,1","120,N,+0037,1","99999,9,10234,1","1,1,014,1,+999,9",,,,"3,99,0110,1,999",,"SYN07601089 46/// /2308 10039 21003 30234 40343 51014 333 10042 20037 90710 91111=",
"01089099999","2025-02-08T00:20:00","4","69.725611","29.893011","86.25","HOYBUKTMOEN KIRKENES, NO","FM-15","99999","V020","240,1,N,0082,1","99999,9,9,N","009999,1,9,9","+0040,1","+0000,1","99999,9",,,,"04,1,+06096,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,06096,1,99,9,99,9",,,"10340,1,99999,9",,,,,,,"MET083METAR ENKR 080020Z AUTO 24016KT 9999 SCT200/// 04/M00 Q1034 RMK WIND 731FT 25028KT=",
"01089099999","2025-02-08T00:50:00","4","69.725611","29.893011","86.25","HOYBUKTMOEN KIRKENES, NO","FM-15","99999","V020","240,1,N,0077,1","99999,9,9,N","009999,1,9,9","+0030,1","+0000,1","99999,9",,,,"02,1,+06096,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,06096,1,99,9,99,9",,,"10340,1,99999,9",,,,,,,"MET083METAR ENKR 080050Z AUTO 24015KT 9999 FEW200/// 03/M00 Q1034 RMK WIND 731FT 25028KT=",
"01089099999","2025-02-08T01:00:00","4","69.725611","29.893011","86.25","HOYBUKTMOEN KIRKENES, NO","FM-12","99999","V020","220,1,N,0080,1","99999,9,9,N","999999,9,9,9","+0028,1","-0006,1","10349,1",,,,,,,,,"240,M,+0039,1","240,N,+0027,1","99999,9,10240,1","3,1,010,1,+999,9",,,,"3,99,0100,1,999",,"SYN07601089 46/// /2208 10028 21006 30240 40349 53010 333 10039 20027 90710 91110=",
"01089099999","2025-02-08T01:20:00","4","69.725611","29.893011","86.25","HOYBUKTMOEN KIRKENES, NO","FM-15","99999","V020","240,1,N,0072,1","22000,1,9,N","009999,1,9,9","+0030,1","-0010,1","99999,9",,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,"10340,1,99999,9",,,,,,,"MET077METAR ENKR 080120Z AUTO 24014KT 9999 NCD 03/M01 Q1034 RMK WIND 731FT 25025KT=",
"01089099999","2025-02-08T01:50:00","4","69.725611","29.893011","86.25","HOYBUKTMOEN KIRKENES, NO","FM-15","99999","V020","230,1,N,0093,1","22000,1,9,N","009999,1,9,9","+0030,1","-0010,1","99999,9",,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,"10340,1,99999,9",,,,,,,"MET077METAR ENKR 080150Z AUTO 23018KT 9999 NCD 03/M01 Q1034 RMK WIND 731FT 25029KT=",
"01089099999","2025-02-08T02:00:00","4","69.725611","29.893011","86.25","HOYBUKTMOEN KIRKENES, NO","FM-12","99999","V020","220,1,N,0080,1","99999,9,9,N","999999,9,9,9","+0028,1","-0006,1","10352,1",,,,,,,,,"240,M,+0031,1","240,N,+0027,1","99999,9,10243,1","3,1,014,1,+999,9",,,,"3,99,0110,1,999",,"SYN07601089 46/// /2208 10028 21006 30243 40352 53014 333 10031 20027 90710 91111=",
"01089099999","2025-02-08T02:20:00","4","69.725611","29.893011","86.25","HOYBUKTMOEN KIRKENES, NO","FM-15","99999","V020","230,1,N,0093,1","22000,1,9,N","009999,1,9,9","+0030,1","-0010,1","99999,9",,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,"10340,1,99999,9",,,,,,,"MET077METAR ENKR 080220Z AUTO 23018KT 9999 NCD 03/M01 Q1034 RMK WIND 731FT 25025KT=",
"01089099999","2025-02-08T02:50:00","4","69.725611","29.893011","86.25","HOYBUKTMOEN KIRKENES, NO","FM-15","99999","V020","240,1,N,0088,1","22000,1,9,N","009999,1,9,9","+0020,1","-0010,1","99999,9",,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,"10340,1,99999,9",,,,,,,"MET077METAR ENKR 080250Z AUTO 24017KT 9999 NCD 02/M01 Q1034 RMK WIND 731FT 26024KT=",
"01089099999","2025-02-08T03:00:00","4","69.725611","29.893011","86.25","HOYBUKTMOEN KIRKENES, NO","FM-12","99999","V020","220,1,N,0080,1","99999,9,9,N","999999,9,9,9","+0024,1","-0008,1","10353,1",,,,,,,,,"240,M,+0028,1","240,N,+0022,1","99999,9,10244,1","1,1,010,1,+999,9",,,,"3,99,0110,1,999",,"SYN07601089 46/// /2208 10024 21008 30244 40353 51010 333 10028 20022 90710 91111=",
"01089099999","2025-02-08T03:20:00","4","69.725611","29.893011","86.25","HOYBUKTMOEN KIRKENES, NO","FM-15","99999","V020","240,1,N,0067,1","22000,1,9,N","009999,1,9,9","+0020,1","-0010,1","99999,9",,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,"10350,1,99999,9",,,,,,,"MET077METAR ENKR 080320Z AUTO 24013KT 9999 NCD 02/M01 Q1035 RMK WIND 731FT 25022KT=",
"01089099999","2025-02-08T03:50:00","4","69.725611","29.893011","86.25","HOYBUKTMOEN KIRKENES, NO","FM-15","99999","V020","230,1,N,0093,1","22000,1,9,N","009999,1,9,9","+0030,1","-0010,1","99999,9",,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,"10340,1,99999,9",,,,,,,"MET077METAR ENKR 080350Z AUTO 23018KT 9999 NCD 03/M01 Q1034 RMK WIND 731FT 25023KT=",
"01089099999","2025-02-08T04:00:00","4","69.725611","29.893011","86.25","HOYBUKTMOEN KIRKENES, NO","FM-12","99999","V020","200,1,N,0070,1","99999,9,9,N","999999,9,9,9","+0023,1","-0013,1","10352,1",,,,,,,,,"240,M,+0025,1","240,N,+0022,1","99999,9,10242,1","9,9,003,1,+999,9",,,,"3,99,0110,1,999",,"SYN07601089 46/// /2007 10023 21013 30242 40352 50003 333 10025 20022 90710 91111=",
"01089099999","2025-02-08T04:20:00","4","69.725611","29.893011","86.25","HOYBUKTMOEN KIRKENES, NO","FM-15","99999","V020","200,1,N,0082,1","22000,1,9,N","009999,1,9,9","+0010,1","-0020,1","99999,9",,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,"10350,1,99999,9",,,,,,,"MET077METAR ENKR 080420Z AUTO 20016KT 9999 NCD 01/M02 Q1035 RMK WIND 731FT 23017KT=",
"01089099999","2025-02-08T04:50:00","4","69.725611","29.893011","86.25","HOYBUKTMOEN KIRKENES, NO","FM-15","99999","V020","200,1,N,0072,1","22000,1,9,N","009999,1,9,9","+0010,1","-0020,1","99999,9",,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,"10350,1,99999,9",,,,,,,"MET077METAR ENKR 080450Z AUTO 20014KT 9999 NCD 01/M02 Q1035 RMK WIND 731FT 23018KT=",
"01089099999","2025-02-08T05:00:00","4","69.725611","29.893011","86.25","HOYBUKTMOEN KIRKENES, NO","FM-12","99999","V020","160,1,N,0070,1","99999,9,9,N","999999,9,9,9","+0002,1","-0020,1","10361,1",,,,,,,,,"240,M,+0024,1","240,N,+0001,1","99999,9,10250,1","3,1,007,1,+999,9",,,,"3,99,0100,1,999",,"SYN07601089 46/// /1607 10002 21020 30250 40361 53007 333 10024 20001 90710 91110=",
"01089099999","2025-02-08T05:20:00","4","69.725611","29.893011","86.25","HOYBUKTMOEN KIRKENES, NO","FM-15","99999","V020","200,1,N,0067,1","22000,1,9,N","009999,1,9,9","+0000,1","-0020,1","99999,9",,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,"10350,1,99999,9",,,,,,,"MET078METAR ENKR 080520Z AUTO 20013KT 9999 NCD M00/M02 Q1035 RMK WIND 731FT 21016KT=",
"01089099999","2025-02-08T05:50:00","4","69.725611","29.893011","86.25","HOYBUKTMOEN KIRKENES, NO","FM-15","99999","V020","180,1,N,0046,1","22000,1,9,N","009999,1,9,9","+0000,1","-0020,1","99999,9",,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,"10350,1,99999,9",,,,,,,"MET078METAR ENKR 080550Z AUTO 18009KT 9999 NCD M00/M02 Q1035 RMK WIND 731FT 23020KT=",
"01089099999","2025-02-08T06:00:00","4","69.725611","29.893011","86.25","HOYBUKTMOEN KIRKENES, NO","FM-12","99999","V020","160,1,N,0060,1","99999,9,9,N","999999,9,9,9","-0004,1","-0022,1","10360,1",,,,,,,,,"240,M,+0058,1","240,N,-0005,1","99999,9,10250,1","9,9,006,1,+999,9",,,,"3,99,0100,1,999",,"SYN07601089 46/// /1606 11004 21022 30250 40360 50006 333 10058 21005 90710 91110=",
"01089099999","2025-02-08T06:20:00","4","69.725611","29.893011","86.25","HOYBUKTMOEN KIRKENES, NO","FM-15","99999","V020","170,1,N,0046,1","22000,1,9,N","009999,1,9,9","-0010,1","-0030,1","99999,9",,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,"10350,1,99999,9",,,,,,,"MET078METAR ENKR 080620Z AUTO 17009KT 9999 NCD M01/M03 Q1035 RMK WIND 731FT 23024KT=",
"01089099999","2025-02-08T06:50:00","4","69.725611","29.893011","86.25","HOYBUKTMOEN KIRKENES, NO","FM-15","99999","V020","160,1,N,0051,1","22000,1,9,N","009999,1,9,9","-0010,1","-0030,1","99999,9",,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,"10350,1,99999,9",,,,,,,"MET078METAR ENKR 080650Z AUTO 16010KT 9999 NCD M01/M03 Q1035 RMK WIND 731FT 22020KT=",
"01089099999","2025-02-08T07:00:00","4","69.725611","29.893011","86.25","HOYBUKTMOEN KIRKENES, NO","FM-12","99999","V020","130,1,N,0040,1","99999,9,9,N","999999,9,9,9","-0007,1","-0025,1","10362,1",,,,,,,,,"240,M,-0004,1","240,N,-0007,1","99999,9,10252,1","1,1,009,1,+999,9",,,,"3,99,0100,1,999",,"SYN07601089 46/// /1304 11007 21025 30252 40362 51009 333 11004 21007 90710 91110=",
